featureid	Intercept	meteor_season[T.spring]	meteor_season[T.summer]	meteor_season[T.winter]	bbp_anomaly[T.TRUE]
11f0e4781b83cf069518304d1e6e1f9d	0.6276807594268057	0.738089455007997	1.0620960933937242	0.10020359516592325	0.4820568034386703
1216fadcf68cea736b00cddeec1b335a	0.1595824766127798	0.19066853606649925	-0.032688643239575654	0.27539726257772745	-0.1695893934035233
122b6ba1aa0865416cef7f5b5710a0cf	0.3342667627303353	1.0000126489395766	-0.6290067689643681	0.058225891594603674	-1.1567771663927964
1238a64676888cd23b67bf4529efc105	0.6307228612868521	-0.7392115167384476	1.4332771045936763	0.10771252871008219	-1.1831590464377335
126de264a899229e0b17c1389414e987	-0.5205803704293039	0.2897149451965957	-0.458610977433759	0.10738994837255778	0.8931075999474594
12a2bb92451f5d68c38e2894b20ce00f	-0.840990651849058	-0.24189733183434914	-0.28570743968351486	-0.3662737095311144	-0.3265972664618406
12adedf9012b1a66b26b4ac15f826159	-0.6879061353237876	0.20653666341253896	-0.34588011672361496	-0.47967667221574395	0.12079477998972621
131e630399cbc3406c5585d68f349fa4	-0.840990651849058	-0.24189733183434914	-0.28570743968351486	-0.3662737095311144	-0.3265972664618406
133ab5fcb515537a2c795d8044d20ec0	0.6320328521697256	0.07751323068090965	1.2829079372657954	-0.5337824010804137	-1.1670810511374405
13a298fb35a753a15fd853137699d45c	-0.6373611432345179	-0.8620866856580109	-0.5759609298930943	2.2377799367949516	1.792748636934764
13a6cf9e0cbd0605e7a2ffd62ef74c22	-0.6777340662510642	-0.36993654286912214	0.27978715727464554	-0.4939500772908172	0.16842562649012383
13adeccab9b8c74e25f49bc3ee8ee714	-0.5271171671183357	0.9673802980179458	-0.5245470957980931	-0.08910099505929558	1.377063936922557
13b370b507bf23986d555bb3a4ca2258	-0.6879061353237876	0.20653666341253896	-0.34588011672361496	-0.47967667221574395	0.12079477998972621
13bd1a2668ec7b9cd51d87a83bfa969c	0.36209503888771266	0.19609339320608665	3.0698501808418452	-1.1470601940110186	0.7975711295342514
13f4482d4070d87f5e09c4f9e3b4a7c3	-0.287617292705324	-0.4113174847369523	0.2040208322776973	-0.07662806748895434	-0.5867429604792527
1425444b4d3fc0b8eb454e06aa499384	1.4267591047255728	-1.2138081065421433	0.056178901888293	-0.9328704559758165	0.5609178015923568
144b58397f71d11c8d4c277be980d4c9	0.07460562467262477	-0.5842510483270003	1.1039297325386226	-0.27443496226815967	-0.3223322561049393
145463015ebf80b4436756869cc7b22e	-0.21760182500197978	-0.5144934824710221	-0.4840922014938176	0.9480173206374198	-0.05474089887379918
1476e8887d8ae5e13f53c2e8b2c34a7c	-0.28684814691856175	-0.411075013042006	0.20340797732011584	-0.07399449586419848	-0.5876420965456894
14870ee77b8220522f76724d4fa33829	-0.4116921494559911	-0.9653424493079514	0.8336304170860469	0.28346367836446973	1.7814340064263412
14b3d3cd575d7c15b3f4253aa1bdb9f2	-0.19538528144672185	-0.47000704920342873	-0.4696505623088658	0.8249543523833305	-0.3653321197295103
14b9fd346025271b104f273ef39d2e88	-0.5060027655990389	-0.33875380671075295	0.30601093599931595	-0.4764479184105834	-0.44736775067090306
14e48d53a86b4150fb6a7a4cbb6f3f60	-0.5042349141867426	-0.3391768506770463	0.3038118822349718	-0.4767185831025085	-0.44823490884541783
14fb6fad5a6731864fe5f0333b403357	0.178520839211199	0.16779400193640281	0.38213798830644485	-0.06163058518914788	-0.13258575704335485
1514d711125cd23276f5366eb3e022f0	-0.710344423058773	-0.3472850791220994	-0.339484955571729	0.0429709172293693	0.123901791307933
153ee0eb12b3545dd30693f3f3c07dff	-0.6300777983696726	-0.4940562716727568	-0.4045481341110051	0.5768513298079521	0.710642046663768
